DateTime,Most recent forecast [MW],Day-Ahead forecast [MW],Week-Ahead forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp]
10/09/2018 15:30,3.11,3.25,3.55,3.74,3.94,9.97
10/09/2018 15:45,2.99,3.15,3.38,3.89,4.19,9.97
10/09/2018 16:00,3.39,3.04,3.19,4.05,4.37,9.97
10/09/2018 16:15,3.21,2.93,3.02,3.7,4.11,9.97
10/09/2018 16:30,3.01,2.82,2.82,2.99,3.61,9.97
10/09/2018 16:45,2.81,2.69,2.62,2.72,2.67,9.97
10/09/2018 17:00,2.58,2.53,2.39,2.01,2.47,9.97
10/09/2018 17:15,2.34,2.34,2.15,2.43,2.39,9.97
10/09/2018 17:30,2.08,2.12,1.91,2.28,2.34,9.97
10/09/2018 17:45,1.82,1.88,1.68,2.19,1.94,9.97
10/09/2018 18:00,1.54,1.64,1.44,1.49,1.64,9.97
10/09/2018 18:15,1.27,1.37,1.21,1.26,1.35,9.97
10/09/2018 18:30,1.01,1.09,0.97,1.05,1.12,9.97
10/09/2018 18:45,0.75,0.83,0.75,0.95,0.88,9.97
10/09/2018 19:00,0.51,0.57,0.52,0.81,0.67,9.97
10/09/2018 19:15,0.29,0.34,0.31,0.44,0.36,9.97
10/09/2018 19:30,0.15,0.17,0.15,0.18,0.16,9.97
10/09/2018 19:45,0.05,0.06,0.06,0.05,0.04,9.97
10/09/2018 20:00,0.01,0.01,0.01,0,0,9.97
10/09/2018 20:15,0,0,0,0,0,9.97
10/09/2018 20:30,0,0,0,0,0,9.97
10/09/2018 20:45,0,0,0,0,0,9.97
10/09/2018 21:00,0,0,0,0,0,9.97
10/09/2018 21:15,0,0,0,0,0,9.97
10/09/2018 21:30,0,0,0,0,0,9.97
10/09/2018 21:45,0,0,0,0,0,9.97
10/09/2018 22:00,0,0,0,0,0,9.97
10/09/2018 22:15,0,0,0,0,0,9.97
10/09/2018 22:30,0,0,0,0,0,9.97
10/09/2018 22:45,0,0,0,0,0,9.97
10/09/2018 23:00,0,0,0,0,0,9.97
10/09/2018 23:15,0,0,0,0,0,9.97
10/09/2018 23:30,0,0,0,0,0,9.97
10/09/2018 23:45,0,0,0,0,0,9.97
11/09/2018 00:00,0,0,0,0,0,9.97
11/09/2018 00:15,0,0,0,0,0,9.97
11/09/2018 00:30,0,0,0,0,0,9.97
11/09/2018 00:45,0,0,0,0,0,9.97
11/09/2018 01:00,0,0,0,0,0,9.97
11/09/2018 01:15,0,0,0,0,0,9.97
11/09/2018 01:30,0,0,0,0,0,9.97
11/09/2018 01:45,0,0,0,0,0,9.97
11/09/2018 02:00,0,0,0,0,0,9.97
11/09/2018 02:15,0,0,0,0,0,9.97
11/09/2018 02:30,0,0,0,0,0,9.97
11/09/2018 02:45,0,0,0,0,0,9.97
11/09/2018 03:00,0,0,0,0,0,9.97
11/09/2018 03:15,0,0,0,0,0,9.97
11/09/2018 03:30,0,0,0,0,0,9.97
11/09/2018 03:45,0,0,0,0,0,9.97
11/09/2018 04:00,0,0,0,0,0,9.97
11/09/2018 04:15,0,0,0,0,0,9.97
11/09/2018 04:30,0,0,0,0,0,9.97
11/09/2018 04:45,0,0,0,0,0,9.97
11/09/2018 05:00,0,0,0,0,0,9.97
11/09/2018 05:15,0,0,0,0,0,9.97
11/09/2018 05:30,0,0,0,0,0,9.97
11/09/2018 05:45,0,0,0,0,0,9.97
11/09/2018 06:00,0,0,0,0,0,9.97
11/09/2018 06:15,0,0,0,0,0,9.97
11/09/2018 06:30,0,0,0,0,0,9.97
11/09/2018 06:45,0,0,0,0,0,9.97
11/09/2018 07:00,0,0,0,0,0,9.97
11/09/2018 07:15,0.04,0.05,0.04,0.04,0.03,9.97
11/09/2018 07:30,0.14,0.15,0.13,0.11,0.13,9.97
11/09/2018 07:45,0.29,0.32,0.27,0.28,0.31,9.97
11/09/2018 08:00,0.51,0.6,0.49,0.5,0.62,9.97
11/09/2018 08:15,0.8,0.9,0.72,0.82,0.9,9.97
11/09/2018 08:30,1.11,1.23,0.97,1.14,,9.97
11/09/2018 08:45,1.43,1.56,1.22,1.55,,9.97
11/09/2018 09:00,1.77,1.89,1.47,1.97,,9.97
11/09/2018 09:15,2.1,2.23,1.72,2.43,2.6,9.97
11/09/2018 09:30,2.45,2.57,1.97,3.02,3.07,9.97
11/09/2018 09:45,2.8,2.92,2.23,3.35,3.5,9.97
11/09/2018 10:00,3.14,3.26,2.47,3.76,3.91,9.97
11/09/2018 10:15,3.48,3.61,2.73,4.18,4.26,9.97
11/09/2018 10:30,3.8,3.96,2.98,4.45,4.61,9.97
11/09/2018 10:45,4.12,4.29,3.22,4.88,4.91,9.97
11/09/2018 11:00,4.95,4.59,3.44,5.18,5.13,9.97
11/09/2018 11:15,5.19,4.89,3.65,5.47,5.34,9.97
11/09/2018 11:30,5.4,5.11,3.85,5.63,5.56,9.97
11/09/2018 11:45,5.64,5.3,4.03,6.18,5.75,9.97
11/09/2018 12:00,5.84,5.49,4.19,6.3,5.85,9.97
11/09/2018 12:15,6.01,5.66,4.35,5.52,6,9.97
11/09/2018 12:30,6.17,5.81,4.49,6.15,6.06,9.97
11/09/2018 12:45,6.29,5.94,4.59,6.66,6.15,9.97
11/09/2018 13:00,6.38,6.04,4.66,6.27,6.18,9.97
11/09/2018 13:15,6.44,6.11,4.71,6.68,6.23,9.97
11/09/2018 13:30,6.45,6.14,4.74,6.44,6.23,9.97
11/09/2018 13:45,6.43,6.13,4.74,6.16,6.18,9.97
11/09/2018 14:00,6.49,6.09,4.72,6.32,6.17,9.97
11/09/2018 14:15,6.41,6.01,4.69,6.07,6.02,9.97
11/09/2018 14:30,6.3,5.92,4.62,5.21,6.06,9.97
11/09/2018 14:45,6.16,5.79,4.53,6.16,6.07,9.97
11/09/2018 15:00,6,5.64,4.42,5.8,5.72,9.97
11/09/2018 15:15,5.79,5.48,4.29,5.74,5.61,9.97
11/09/2018 15:30,5.57,5.3,4.13,5.75,5.4,9.97
11/09/2018 15:45,5.33,5.12,3.96,7.26,5.17,9.97
11/09/2018 16:00,5.1,4.9,3.75,5.21,4.8,9.97
11/09/2018 16:15,4.83,4.65,3.51,4.64,4.49,9.97
11/09/2018 16:30,4.51,4.36,3.26,4.44,4.23,9.97
11/09/2018 16:45,4.17,4.03,3,4.07,3.87,9.97
11/09/2018 17:00,3.83,3.7,2.73,3.86,3.58,9.97
11/09/2018 17:15,3.45,3.36,2.46,3.41,3.24,9.97
11/09/2018 17:30,3.06,2.99,2.17,2.9,2.82,9.97
11/09/2018 17:45,2.65,2.58,1.89,2.49,,9.97
11/09/2018 18:00,2.22,2.17,1.61,2.12,,9.97
11/09/2018 18:15,1.81,1.78,1.34,1.63,,9.97
11/09/2018 18:30,1.39,1.38,1.07,1.18,,9.97
11/09/2018 18:45,1,1.02,0.8,0.83,,9.97
11/09/2018 19:00,0.65,0.68,0.56,0.52,,9.97
11/09/2018 19:15,0.35,0.37,0.31,0.28,,9.97
11/09/2018 19:30,0.16,0.17,0.15,0.14,,9.97
11/09/2018 19:45,0.05,0.06,0.05,0.05,,9.97
11/09/2018 20:00,0,0.01,0,0,,9.97
11/09/2018 20:15,0,0,0,0,,9.97
11/09/2018 20:30,0,0,0,0,,9.97
11/09/2018 20:45,0,0,0,0,,9.97
11/09/2018 21:00,0,0,0,0,,9.97
11/09/2018 21:15,0,0,0,0,,9.97
11/09/2018 21:30,0,0,0,0,,9.97
11/09/2018 21:45,0,0,0,0,,9.97
11/09/2018 22:00,0,0,0,0,,9.97
11/09/2018 22:15,0,0,0,0,,9.97
11/09/2018 22:30,0,0,0,0,,9.97
11/09/2018 22:45,0,0,0,0,0,9.97
11/09/2018 23:00,0,0,0,0,0,9.97
11/09/2018 23:15,0,0,0,0,0,9.97
11/09/2018 23:30,0,0,0,0,0,9.97
11/09/2018 23:45,0,0,0,0,0,9.97
12/09/2018 00:00,0,0,0,0,0,9.97
12/09/2018 00:15,0,0,0,0,0,9.97
12/09/2018 00:30,0,0,0,0,0,9.97
12/09/2018 00:45,0,0,0,0,0,9.97
12/09/2018 01:00,0,0,0,0,0,9.97
12/09/2018 01:15,0,0,0,0,0,9.97
12/09/2018 01:30,0,0,0,0,0,9.97
12/09/2018 01:45,0,0,0,0,0,9.97
12/09/2018 02:00,0,0,0,0,0,9.97
12/09/2018 02:15,0,0,0,0,0,9.97
12/09/2018 02:30,0,0,0,0,0,9.97
12/09/2018 02:45,0,0,0,0,0,9.97
12/09/2018 03:00,0,0,0,0,0,9.97
12/09/2018 03:15,0,0,0,0,0,9.97
12/09/2018 03:30,0,0,0,0,,9.97
12/09/2018 03:45,0,0,0,0,,9.97
12/09/2018 04:00,0,0,0,0,,9.97
12/09/2018 04:15,0,0,0,0,,9.97
12/09/2018 04:30,0,0,0,0,,9.97
12/09/2018 04:45,0,0,0,0,,9.97
12/09/2018 05:00,0,0,0,0,,9.97
12/09/2018 05:15,0,0,0,0,,9.97
12/09/2018 05:30,0,0,0,0,,9.97
12/09/2018 05:45,0,0,0,0,,9.97
12/09/2018 06:00,0,0,0,0,,9.97
12/09/2018 06:15,0,0,0,0,,9.97
12/09/2018 06:30,0,0,0,0,,9.97
12/09/2018 06:45,0,0,0,0,,9.97
12/09/2018 07:00,0,0,0,0,,9.97
12/09/2018 07:15,0.03,0.02,0.03,0,,9.97
12/09/2018 07:30,0.09,0.07,0.09,0.21,,9.97
12/09/2018 07:45,0.19,0.14,0.2,0.3,,9.97
12/09/2018 08:00,0.33,0.23,0.35,0.46,,9.97
12/09/2018 08:15,0.53,0.37,0.53,0.78,,9.97
12/09/2018 08:30,0.76,0.54,0.72,1.29,,9.97
12/09/2018 08:45,0.98,0.71,0.91,1.66,,9.97
12/09/2018 09:00,1.22,0.91,1.11,1.23,,9.97
12/09/2018 09:15,1.5,1.19,1.32,1.79,,9.97
12/09/2018 09:30,1.79,1.51,1.52,2.19,,9.97
12/09/2018 09:45,1.96,1.71,1.72,1.38,,9.97
12/09/2018 10:00,2.11,1.88,1.93,2.64,,9.97
12/09/2018 10:15,2.24,2.02,2.12,3.62,,9.97
12/09/2018 10:30,2.35,2.14,2.3,3.66,,9.97
12/09/2018 10:45,2.43,2.24,2.44,2.79,,9.97
12/09/2018 11:00,2.12,2.32,2.58,1.22,,9.97
12/09/2018 11:15,2.21,2.41,2.72,3.54,3.51,9.97
12/09/2018 11:30,2.27,2.47,2.84,3.87,3.59,9.97
12/09/2018 11:45,2.33,2.51,2.95,4.8,3.74,9.97
12/09/2018 12:00,2.38,2.54,3.05,1.97,3.99,9.97
12/09/2018 12:15,2.41,2.56,3.13,3.17,4.41,9.97
12/09/2018 12:30,2.42,2.55,3.19,4.09,4.62,9.97
12/09/2018 12:45,2.4,2.54,3.22,4.12,4.36,9.97
12/09/2018 13:00,2.38,2.51,3.25,2.76,3.7,9.97
12/09/2018 13:15,2.34,2.47,3.26,2.42,3.22,9.97
12/09/2018 13:30,2.29,2.43,3.25,2.33,2.7,9.97
12/09/2018 13:45,2.23,2.37,3.24,4.82,2.02,9.97
12/09/2018 14:00,2.29,2.31,3.21,5.53,1.88,9.97
12/09/2018 14:15,2.2,2.24,3.17,1.93,1.79,9.97
12/09/2018 14:30,2.1,2.16,3.13,2.15,2.1,9.97
12/09/2018 14:45,2,2.08,3.06,1.53,2.17,9.97
12/09/2018 15:00,1.89,1.99,2.97,1.52,2.06,9.97
12/09/2018 15:15,1.81,1.9,2.86,1.4,1.81,9.97
12/09/2018 15:30,1.73,1.78,2.75,1.34,1.78,9.97
12/09/2018 15:45,1.64,1.66,2.63,1.3,1.79,9.97
12/09/2018 16:00,1.24,1.54,2.49,1.29,1.7,9.97
12/09/2018 16:15,1.18,1.41,2.35,1.3,1.48,9.97
12/09/2018 16:30,1.11,1.28,2.19,1.16,1.34,9.97
12/09/2018 16:45,1.03,1.15,2.02,1,1.03,9.97
12/09/2018 17:00,0.94,1.02,1.83,0.88,0.88,9.97
12/09/2018 17:15,0.85,0.89,1.63,0.74,0.78,9.97
12/09/2018 17:30,0.75,0.76,1.42,0.63,0.8,9.97
12/09/2018 17:45,0.65,0.64,1.22,0.52,0.79,9.97
12/09/2018 18:00,0.55,0.53,1.01,0.48,0.61,9.97
12/09/2018 18:15,0.45,0.42,0.82,0.38,0.4,9.97
12/09/2018 18:30,0.35,0.32,0.64,0.27,0.26,9.97
12/09/2018 18:45,0.26,0.23,0.48,0.21,0.17,9.97
12/09/2018 19:00,0.17,0.15,0.31,0.14,0.09,9.97
12/09/2018 19:15,0.1,0.09,0.17,0.04,0.05,9.97
12/09/2018 19:30,0.05,0.04,0.08,0.01,0.01,9.97
12/09/2018 19:45,0.01,0.01,0.02,0,0,9.97
12/09/2018 20:00,0,0,0,0,0,9.97
12/09/2018 20:15,0,0,0,0,0,9.97
12/09/2018 20:30,0,0,0,0,0,9.97
12/09/2018 20:45,0,0,0,0,0,9.97
12/09/2018 21:00,0,0,0,0,0,9.97
12/09/2018 21:15,0,0,0,0,0,9.97
12/09/2018 21:30,0,0,0,0,0,9.97
12/09/2018 21:45,0,0,0,0,0,9.97
12/09/2018 22:00,0,0,0,0,0,9.97
12/09/2018 22:15,0,0,0,0,0,9.97
12/09/2018 22:30,0,0,0,0,0,9.97
12/09/2018 22:45,0,0,0,0,0,9.97
12/09/2018 23:00,0,0,0,0,0,9.97
12/09/2018 23:15,0,0,0,0,0,9.97
12/09/2018 23:30,0,0,0,0,,9.97
12/09/2018 23:45,0,0,0,0,,9.97
13/09/2018 00:00,0,0,0,0,,9.97
13/09/2018 00:15,0,0,0,0,0,9.97
13/09/2018 00:30,0,0,0,0,0,9.97
13/09/2018 00:45,0,0,0,0,0,9.97
13/09/2018 01:00,0,0,0,0,0,9.97
13/09/2018 01:15,0,0,0,0,0,9.97
13/09/2018 01:30,0,0,0,0,0,9.97
13/09/2018 01:45,0,0,0,0,0,9.97
13/09/2018 02:00,0,0,0,0,0,9.97
13/09/2018 02:15,0,0,0,0,,9.97
13/09/2018 02:30,0,0,0,0,,9.97
13/09/2018 02:45,0,0,0,0,,9.97
13/09/2018 03:00,0,0,0,0,0,9.97
13/09/2018 03:15,0,0,0,0,0,9.97
13/09/2018 03:30,0,0,0,0,0,9.97
13/09/2018 03:45,0,0,0,0,0,9.97
13/09/2018 04:00,0,0,0,0,0,9.97
13/09/2018 04:15,0,0,0,0,0,9.97
13/09/2018 04:30,0,0,0,0,0,9.97
13/09/2018 04:45,0,0,0,0,0,9.97
13/09/2018 05:00,0,0,0,0,0,9.97
13/09/2018 05:15,0,0,0,0,0,9.97
13/09/2018 05:30,0,0,0,0,0,9.97
13/09/2018 05:45,0,0,0,0,0,9.97
13/09/2018 06:00,0,0,0,0,0,9.97
13/09/2018 06:15,0,0,0,0,0,9.97
13/09/2018 06:30,0,0,0,0,0,9.97
13/09/2018 06:45,0,0,0,0,0,9.97
13/09/2018 07:00,0,0,0,0,0,9.97
13/09/2018 07:15,0.01,0.02,0.03,0,0,9.97
13/09/2018 07:30,0.05,0.06,0.09,0,0,9.97
13/09/2018 07:45,0.12,0.14,0.2,0.02,0.02,9.97
13/09/2018 08:00,0.19,0.27,0.35,0.07,0.08,9.97
13/09/2018 08:15,0.31,0.43,0.56,0.18,0.14,9.97
13/09/2018 08:30,0.45,0.63,0.76,0.25,0.2,9.97
13/09/2018 08:45,0.61,0.82,0.94,0.54,0.26,9.97
13/09/2018 09:00,0.77,1.03,1.14,0.54,0.31,9.97
13/09/2018 09:15,0.95,1.25,1.32,0.47,0.36,9.97
13/09/2018 09:30,1.13,1.47,1.51,0.23,0.45,9.97
13/09/2018 09:45,1.33,1.69,1.7,1,0.6,9.97
13/09/2018 10:00,1.53,1.91,1.9,1.29,0.78,9.97
13/09/2018 10:15,1.72,2.12,2.08,1.45,0.91,9.97
13/09/2018 10:30,1.91,2.33,2.24,1.75,1.03,9.97
13/09/2018 10:45,2.09,2.53,2.42,2.1,1.22,9.97
13/09/2018 11:00,2.2,2.73,2.59,2.38,1.38,9.97
13/09/2018 11:15,2.38,2.91,2.73,2.58,1.54,9.97
13/09/2018 11:30,2.56,3.08,2.86,2.86,2.09,9.97
13/09/2018 11:45,2.71,3.23,2.97,3.17,2.31,9.97
13/09/2018 12:00,2.84,3.37,3.09,3.34,2.29,9.97
13/09/2018 12:15,2.98,3.5,3.2,3.52,2.48,9.97
13/09/2018 12:30,3.1,3.6,3.3,3.71,2.69,9.97
13/09/2018 12:45,3.21,3.67,3.4,3.88,3.32,9.97
13/09/2018 13:00,3.29,3.72,3.47,4.01,3.36,9.97
13/09/2018 13:15,3.36,3.76,3.53,4.18,3.35,9.97
13/09/2018 13:30,3.41,3.78,3.57,4.45,3.37,9.97
13/09/2018 13:45,3.44,3.78,3.59,4.62,3.39,9.97
13/09/2018 14:00,4.21,3.77,3.6,5.05,3.94,9.97
13/09/2018 14:15,4.14,3.74,3.59,4.21,3.63,9.97
13/09/2018 14:30,4.05,3.7,3.55,3.04,3.64,9.97
13/09/2018 14:45,3.95,3.64,3.49,2.74,3.08,9.97
13/09/2018 15:00,3.83,3.57,3.41,3.06,3.75,9.97
13/09/2018 15:15,3.7,3.5,3.31,3.05,3.29,9.97
13/09/2018 15:30,3.56,3.41,3.17,3.04,3.26,9.97
13/09/2018 15:45,3.41,3.31,3.01,3,2.84,9.97
13/09/2018 16:00,3.89,3.2,2.82,2.48,2.41,9.97
13/09/2018 16:15,3.67,3.06,2.63,1.75,1.98,9.97
13/09/2018 16:30,3.43,2.9,2.45,1.7,1.76,9.97
13/09/2018 16:45,3.18,2.73,2.26,1.4,1.68,9.97
13/09/2018 17:00,2.93,2.54,2.08,1.81,1.59,9.97
13/09/2018 17:15,2.66,2.33,1.88,1.38,1.5,9.97
13/09/2018 17:30,2.37,2.11,1.68,0.75,1.32,9.97
13/09/2018 17:45,2.07,1.87,1.49,0.44,1.26,9.97
13/09/2018 18:00,1.75,1.61,1.28,1.03,1.04,9.97
13/09/2018 18:15,1.43,1.33,1.05,1.55,0.83,9.97
13/09/2018 18:30,1.09,1.05,0.82,0.68,0.64,9.97
13/09/2018 18:45,0.78,0.76,0.59,0.65,0.43,9.97
13/09/2018 19:00,0.49,0.48,0.38,0.38,0.28,9.97
13/09/2018 19:15,0.26,0.26,0.22,0.2,0.15,9.97
13/09/2018 19:30,0.11,0.12,0.1,0.1,0.06,9.97
13/09/2018 19:45,0.03,0.03,0.03,0.03,0.01,9.97
13/09/2018 20:00,0,0,0,0,0,9.97
13/09/2018 20:15,0,0,0,0,,9.97
13/09/2018 20:30,0,0,0,0,,9.97
13/09/2018 20:45,0,0,0,0,,9.97
13/09/2018 21:00,0,0,0,0,,9.97
13/09/2018 21:15,0,0,0,0,,9.97
13/09/2018 21:30,0,0,0,0,,9.97
13/09/2018 21:45,0,0,0,0,,9.97
13/09/2018 22:00,0,0,0,0,,9.97
13/09/2018 22:15,0,0,0,0,,9.97
13/09/2018 22:30,0,0,0,0,,9.97
13/09/2018 22:45,0,0,0,0,,9.97
13/09/2018 23:00,0,0,0,0,,9.97
13/09/2018 23:15,0,0,0,0,,9.97
13/09/2018 23:30,0,0,0,0,,9.97
13/09/2018 23:45,0,0,0,0,,9.97
14/09/2018 00:00,0,0,0,0,,9.97
14/09/2018 00:15,0,0,0,0,,9.97
14/09/2018 00:30,0,0,0,0,,9.97
14/09/2018 00:45,0,0,0,0,,9.97
14/09/2018 01:00,0,0,0,0,,9.97
14/09/2018 01:15,0,0,0,0,,9.97
14/09/2018 01:30,0,0,0,0,,9.97
14/09/2018 01:45,0,0,0,0,,9.97
14/09/2018 02:00,0,0,0,0,,9.97
14/09/2018 02:15,0,0,0,0,,9.97
14/09/2018 02:30,0,0,0,0,,9.97
14/09/2018 02:45,0,0,0,0,,9.97
14/09/2018 03:00,0,0,0,0,,9.97
14/09/2018 03:15,0,0,0,0,,9.97
14/09/2018 03:30,0,0,0,0,,9.97
14/09/2018 03:45,0,0,0,0,,9.97
14/09/2018 04:00,0,0,0,0,0,9.97
14/09/2018 04:15,0,0,0,0,,9.97
14/09/2018 04:30,0,0,0,0,0,9.97
14/09/2018 04:45,0,0,0,0,0,9.97
14/09/2018 05:00,0,0,0,0,0,9.97
14/09/2018 05:15,0,0,0,0,0,9.97
14/09/2018 05:30,0,0,0,0,0,9.97
14/09/2018 05:45,0,0,0,0,0,9.97
14/09/2018 06:00,0,0,0,0,0,9.97
14/09/2018 06:15,0,0,0,0,0,9.97
14/09/2018 06:30,0,0,0,0,0,9.97
14/09/2018 06:45,0,0,0,0,0,9.97
14/09/2018 07:00,0,0,0,0,0,9.97
14/09/2018 07:15,0.03,0.03,0.02,0.03,,9.97
14/09/2018 07:30,0.1,0.08,0.1,0.07,,9.97
14/09/2018 07:45,0.24,0.2,0.22,0.26,0.3,9.97
14/09/2018 08:00,0.48,0.44,0.41,0.54,0.58,9.97
14/09/2018 08:15,0.84,0.78,0.64,0.88,0.93,9.97
14/09/2018 08:30,1.26,1.21,0.86,1.25,1.3,9.97
14/09/2018 08:45,1.66,1.59,1.08,1.82,1.67,9.97
14/09/2018 09:00,2.07,1.99,1.31,1.68,2.08,9.97
14/09/2018 09:15,2.49,2.42,1.55,2.32,2.51,9.97
14/09/2018 09:30,2.93,2.87,1.8,3,2.94,9.97
14/09/2018 09:45,3.29,3.26,2.04,3.82,,9.97
14/09/2018 10:00,3.62,3.6,2.28,3.74,3.8,9.97
14/09/2018 10:15,3.94,3.93,2.5,3.92,4.16,9.97
14/09/2018 10:30,4.22,4.23,2.73,4.77,4.48,9.97
14/09/2018 10:45,4.47,4.51,2.95,4.65,4.76,9.97
14/09/2018 11:00,5.04,4.76,3.14,5.16,5.02,9.97
14/09/2018 11:15,5.24,5.01,3.3,6.4,5.24,9.97
14/09/2018 11:30,5.41,5.2,3.45,4.16,5.39,9.97
14/09/2018 11:45,5.52,5.34,3.58,4.88,5.49,9.97
14/09/2018 12:00,5.6,5.44,3.69,4.97,5.55,9.97
14/09/2018 12:15,5.64,5.5,3.79,3.47,5.58,9.97
14/09/2018 12:30,5.63,5.54,3.88,6.56,5.58,9.97
14/09/2018 12:45,5.57,5.54,3.94,6.61,5.42,9.97
14/09/2018 13:00,5.49,5.52,3.99,3.22,5.57,9.97
14/09/2018 13:15,5.39,5.46,4.02,5.42,5.36,9.97
14/09/2018 13:30,5.26,5.37,4.02,3.9,5.52,9.97
14/09/2018 13:45,5.12,5.27,4.01,3.77,5.05,9.97
14/09/2018 14:00,3.74,5.15,3.98,3.6,4.84,9.97
14/09/2018 14:15,3.64,5.01,3.93,3.4,4.76,9.97
14/09/2018 14:30,3.52,4.83,3.87,3.63,4.5,9.97
14/09/2018 14:45,3.4,4.63,3.78,3.41,4.28,9.97
14/09/2018 15:00,3.26,4.43,3.68,3.44,4.58,9.97
14/09/2018 15:15,3.11,4.21,3.56,3.69,4.2,9.97
14/09/2018 15:30,2.98,4,3.44,3.68,3.53,9.97
14/09/2018 15:45,2.84,3.8,3.28,3.26,3.7,9.97
14/09/2018 16:00,3.28,3.6,3.11,3.1,3.32,9.97
14/09/2018 16:15,3.06,3.39,2.94,2.84,3.02,9.97
14/09/2018 16:30,2.83,3.15,2.73,2.51,2.75,9.97
14/09/2018 16:45,2.6,2.9,2.5,2.32,2.48,9.97
14/09/2018 17:00,2.36,2.65,2.27,1.84,1.99,9.97
14/09/2018 17:15,2.11,2.39,2.04,1.87,1.92,9.97
14/09/2018 17:30,1.85,2.12,1.81,2.01,1.84,9.97
14/09/2018 17:45,1.59,1.82,1.57,1.3,1.44,9.97
14/09/2018 18:00,1.33,1.51,1.33,1.07,1.06,9.97
14/09/2018 18:15,1.06,1.21,1.09,0.94,0.92,9.97
14/09/2018 18:30,0.82,0.93,0.87,0.59,0.7,9.97
14/09/2018 18:45,0.58,0.66,0.65,0.66,0.47,9.97
14/09/2018 19:00,0.35,0.42,0.41,0.25,0.24,9.97
14/09/2018 19:15,0.19,0.22,0.22,0.04,,9.97
14/09/2018 19:30,0.08,0.09,0.1,0.1,,9.97
14/09/2018 19:45,0.02,0.02,0.02,0.02,,9.97
14/09/2018 20:00,0,0,0,0,,9.97
14/09/2018 20:15,0,0,0,0,,9.97
14/09/2018 20:30,0,0,0,0,,9.97
14/09/2018 20:45,0,0,0,0,,9.97
14/09/2018 21:00,0,0,0,0,,9.97
14/09/2018 21:15,0,0,0,0,,9.97
14/09/2018 21:30,0,0,0,0,,9.97
14/09/2018 21:45,0,0,0,0,,9.97
14/09/2018 22:00,0,0,0,0,,9.97
14/09/2018 22:15,0,0,0,0,,9.97
14/09/2018 22:30,0,0,0,0,,9.97
14/09/2018 22:45,0,0,0,0,,9.97
14/09/2018 23:00,0,0,0,0,,9.97
14/09/2018 23:15,0,0,0,0,,9.97
14/09/2018 23:30,0,0,0,0,,9.97
14/09/2018 23:45,0,0,0,0,,9.97
15/09/2018 00:00,0,0,0,0,,9.97
15/09/2018 00:15,0,0,0,0,,9.97
15/09/2018 00:30,0,0,0,0,,9.97
15/09/2018 00:45,0,0,0,0,,9.97
15/09/2018 01:00,0,0,0,0,,9.97
15/09/2018 01:15,0,0,0,0,,9.97
15/09/2018 01:30,0,0,0,0,,9.97
15/09/2018 01:45,0,0,0,0,,9.97
15/09/2018 02:00,0,0,0,0,,9.97
15/09/2018 02:15,0,0,0,0,,9.97
15/09/2018 02:30,0,0,0,0,0,9.97
15/09/2018 02:45,0,0,0,0,0,9.97
15/09/2018 03:00,0,0,0,0,0,9.97
15/09/2018 03:15,0,0,0,0,0,9.97
15/09/2018 03:30,0,0,0,0,0,9.97
15/09/2018 03:45,0,0,0,0,,9.97
15/09/2018 04:00,0,0,0,0,,9.97
15/09/2018 04:15,0,0,0,0,,9.97
15/09/2018 04:30,0,0,0,0,,9.97
15/09/2018 04:45,0,0,0,0,,9.97
15/09/2018 05:00,0,0,0,0,,9.97
15/09/2018 05:15,0,0,0,0,,9.97
15/09/2018 05:30,0,0,0,0,,9.97
15/09/2018 05:45,0,0,0,0,0,9.97
15/09/2018 06:00,0,0,0,0,,9.97
15/09/2018 06:15,0,0,0,0,,9.97
15/09/2018 06:30,0,0,0,0,,9.97
15/09/2018 06:45,0,0,0,0,,9.97
15/09/2018 07:00,0,0,0,0,,9.97
15/09/2018 07:15,0.02,0.02,0.02,0.02,,9.97
15/09/2018 07:30,0.1,0.1,0.1,0.1,,9.97
15/09/2018 07:45,0.24,0.25,0.24,0.24,,9.97
15/09/2018 08:00,0.49,0.51,0.48,0.49,,9.97
15/09/2018 08:15,0.81,0.84,0.76,0.8,,9.97
15/09/2018 08:30,1.15,1.19,1.05,1.15,,9.97
15/09/2018 08:45,1.5,1.54,1.36,1.57,,9.97
15/09/2018 09:00,1.84,1.89,1.65,1.97,,9.97
15/09/2018 09:15,2.19,2.24,1.96,2.38,,9.97
15/09/2018 09:30,2.55,2.58,2.31,2.85,,9.97
15/09/2018 09:45,2.91,2.91,2.65,3.64,,9.97
15/09/2018 10:00,3.23,3.2,2.95,3.94,,9.97
15/09/2018 10:15,3.53,3.49,3.24,3.72,3.88,9.97
15/09/2018 10:30,3.81,3.76,3.54,3.7,4.06,9.97
15/09/2018 10:45,4.09,4.03,3.83,4.78,4.33,9.97
15/09/2018 11:00,4.88,4.28,4.09,4.75,4.4,9.97
15/09/2018 11:15,5.09,4.49,4.31,4.77,4.63,9.97
15/09/2018 11:30,5.26,4.65,4.49,4.47,4.23,9.97
15/09/2018 11:45,5.35,4.68,4.64,4,4.79,9.97
15/09/2018 12:00,5.4,4.67,4.77,5.17,4.8,9.97
15/09/2018 12:15,5.45,4.7,4.89,5.72,4.67,9.97
15/09/2018 12:30,5.46,4.69,4.98,4.01,5.01,9.97
